task_id,passed,avg_cyclomatic_complexity,max_cyclomatic_complexity,style_score,efficiency_score,loc_score,functional_correctness,overall_score
HumanEval/99,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/100,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/101,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/102,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/103,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/104,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/105,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/106,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/107,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/108,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/109,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/110,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/111,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/112,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/113,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/114,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/115,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/116,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/117,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/118,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/119,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/120,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/121,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/122,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/123,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/124,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/125,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/126,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/127,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/128,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/129,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/130,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/131,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/132,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/133,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/134,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/135,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/136,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/137,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/138,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/139,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/140,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/141,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/142,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/143,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/144,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/145,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/146,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/147,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/148,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/149,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/150,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/151,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/152,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/153,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/154,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/155,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/156,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/157,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/158,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/159,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/160,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/161,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/162,False,1.0,1.0,0.005,,1.0,0.0,0.0
HumanEval/163,False,1.0,1.0,0.005,,1.0,0.0,0.0
