task_id,passed,avg_cyclomatic_complexity,max_cyclomatic_complexity,style_score,efficiency_score,loc_score,functional_correctness,overall_score
HumanEval/50,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/51,False,,,0.0,,0.98,0.0,0.098
HumanEval/52,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/53,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/54,False,,,0.0,,0.96,0.0,0.096
HumanEval/55,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/56,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/57,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/58,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/59,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/60,False,1.0,1.0,0.0,,0.98,0.0,0.29800000000000004
HumanEval/61,False,1.0,1.0,0.0,,0.96,0.0,0.29600000000000004
HumanEval/62,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/63,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/64,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/65,False,,,0.0,,0.0,0.0,0.0
HumanEval/66,False,,,0.0,,0.9,0.0,0.09000000000000001
HumanEval/67,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/68,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/69,False,,,0.0,,0.98,0.0,0.098
HumanEval/70,False,,,0.0,,0.96,0.0,0.096
HumanEval/71,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/72,False,,,0.0,,0.62,0.0,0.062
HumanEval/73,False,,,0.0,,0.96,0.0,0.096
HumanEval/74,False,,,0.0,,0.43999999999999995,0.0,0.044
HumanEval/75,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/76,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/77,False,,,0.0,,0.98,0.0,0.098
HumanEval/78,False,,,0.0,,0.48,0.0,0.048
HumanEval/79,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/80,False,0.9,0.9,0.0,0.999998410542806,0.7,0.0,0.34999984105428067
HumanEval/81,False,,,0.0,,0.94,0.0,0.094
HumanEval/82,False,1.0,1.0,0.0,,0.98,0.0,0.29800000000000004
HumanEval/83,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/84,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/85,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/86,False,,,0.0,,0.98,0.0,0.098
HumanEval/87,False,,,0.0,,0.74,0.0,0.074
HumanEval/88,False,,,0.0,,0.94,0.0,0.094
HumanEval/89,False,,,0.0,,0.56,0.0,0.05600000000000001
HumanEval/90,False,,,0.0,,0.86,0.0,0.08600000000000001
HumanEval/91,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/92,True,0.4,0.4,0.0,0.9999978542327881,0.64,1.0,0.6439997854232788
HumanEval/93,False,,,0.0,,0.98,0.0,0.098
HumanEval/94,False,,,0.0,,0.84,0.0,0.084
HumanEval/95,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/96,False,,,0.0,,0.98,0.0,0.098
HumanEval/97,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/98,False,,,0.0,,0.8200000000000001,0.0,0.08200000000000002
HumanEval/99,False,1.0,1.0,0.0,,0.96,0.0,0.29600000000000004
HumanEval/100,False,,,0.0,,0.88,0.0,0.08800000000000001
HumanEval/101,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/102,False,,,0.0,,0.84,0.0,0.084
HumanEval/103,False,,,0.0,,0.98,0.0,0.098
HumanEval/104,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/105,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/106,True,0.7,0.5,0.5555555555555556,0.9999982515970866,0.38,1.0,0.7891109362708199
HumanEval/107,False,1.0,1.0,0.0,,0.92,0.0,0.29200000000000004
HumanEval/108,False,,,0.0,,0.7,0.0,0.06999999999999999
HumanEval/109,False,0.9,0.9,0.25,0.9999986489613851,0.52,0.0,0.3819998648961385
HumanEval/110,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/111,False,,,0.0,,0.96,0.0,0.096
HumanEval/112,False,,,0.0,,0.76,0.0,0.07600000000000001
HumanEval/113,False,0.6,0.6,0.0,0.9999987284342448,0.86,0.0,0.3059998728434245
HumanEval/114,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/115,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/116,False,,,0.0,,0.98,0.0,0.098
HumanEval/117,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/118,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/119,False,1.0,1.0,0.0,,0.6799999999999999,0.0,0.268
HumanEval/120,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/121,False,,,0.0,,0.94,0.0,0.094
HumanEval/122,False,,,0.0,,0.86,0.0,0.08600000000000001
HumanEval/123,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/124,False,,,0.0,,0.96,0.0,0.096
HumanEval/125,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/126,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/127,False,,,0.0,,0.84,0.0,0.084
HumanEval/128,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/129,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/130,False,,,0.0,,0.98,0.0,0.098
HumanEval/131,False,,,0.0,,0.8200000000000001,0.0,0.08200000000000002
HumanEval/132,False,1.0,1.0,0.0,,0.98,0.0,0.29800000000000004
HumanEval/133,False,,,0.0,,0.8,0.0,0.08000000000000002
HumanEval/134,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/135,False,1.0,1.0,0.0,,0.96,0.0,0.29600000000000004
HumanEval/136,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/137,False,,,0.0,,0.96,0.0,0.096
HumanEval/138,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/139,False,1.0,1.0,0.0,,0.94,0.0,0.29400000000000004
HumanEval/140,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/141,False,,,0.0,,0.98,0.0,0.098
HumanEval/142,False,1.0,1.0,0.0,,0.98,0.0,0.29800000000000004
HumanEval/143,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/144,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/145,False,,,0.0,,0.72,0.0,0.072
HumanEval/146,False,0.5,0.5,0.1666666666666666,0.9999982515970866,0.86,0.0,0.319333158493042
HumanEval/147,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/148,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/149,False,,,0.0,,0.98,0.0,0.098
HumanEval/150,False,,,0.0,,0.98,0.0,0.098
HumanEval/151,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/152,False,,,0.0,,0.94,0.0,0.094
HumanEval/153,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/154,False,,,0.0,,0.98,0.0,0.098
HumanEval/155,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/156,False,,,0.0,,0.76,0.0,0.07600000000000001
HumanEval/157,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/158,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/159,False,,,0.0,,0.86,0.0,0.08600000000000001
HumanEval/160,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
HumanEval/161,False,,,0.0,,0.8,0.0,0.08000000000000002
HumanEval/162,False,,,0.0,,0.94,0.0,0.094
HumanEval/163,False,1.0,1.0,0.0,,1.0,0.0,0.30000000000000004
